South Africa_Northern Cape	2896
South Africa_Western Cape	14256
South Georgia and the South Sandwich Islands	11660
South Korea_North	15128
South Korea_South	16988
South Ossetia	10904
South Sudan	3988
Spain_Andalusia_Granada	9280
Spain_Andalusia_Sevilla	8452
Spain_Aragon	10524
Spain_Balearic Islands	4888
Spain_Basque Country	13332
Spain_Canary Islands	12924
Spain_Cantabria	10616
Spain_Castile and Leon_East	6476
Spain_Castile and Leon_West	10052
Spain_Castile-La Mancha	13012
Spain_Catalonia_Provincia de Barcelona	11704
Spain_Catalonia_Provincia de Girona	9588
Spain_Catalonia_Provincia de Lleida	3648
Spain_Catalonia_Provincia de Tarragona	8432
Spain_Ceuta	36
Spain_Community of Madrid	6744
Spain_Comunidad Foral de Navarra	8652
Spain_Extremadura	6204
Spain_Galicia_North	17724
Spain_Galicia_South	3236
Spain_La Rioja	7692
Spain_Melilla	12
Spain_Principado de Asturias	4280
Spain_Region de Murcia	10536
Spain_Valencian Community	5764
Sri Lanka	8676
Sudan_East	6300
Sudan_West	11556
Suriname	10040
Swaziland	2712
Sweden_Bergslagen	16512
Sweden_Malardalen	11804
Sweden_Mellannorrland	19516
Sweden_Norra Sverige	1800
Sweden_Ostra Gotaland	6340
Sweden_Sodra Gotaland	6204
Sweden_Stockholm	4436
Sweden_Vastra Gotaland	11732
Switzerland_Central	11984
Switzerland_Eastern	5404
Switzerland_Espace Mittelland_Bern	8136
Switzerland_Espace Mittelland_East	12980
Switzerland_Lake Geneva region	14248
Switzerland_Northwestern	2420
Switzerland_Ticino	11328
Switzerland_Zurich	1752
Syria	15652
Taiwan_North	15172
Taiwan_South	9780
Tajikistan	3764
Tanzania	111700
Thailand_Central	10468
Thailand_North	11020
Thailand_South	16072
The Bahamas	2168
The Gambia	2828
Togo	6868
Tokelau	4
Tonga	476
Trinidad and Tobago	4548
Tunisia	15172
Turkey_Aegean Region	12716
Turkey_Black Sea Region	11880
Turkey_Central Anatolia Region_Ankara	11884
Turkey_Central Anatolia Region_Kayseri	10012
Turkey_Eastern Anatolia Region	2532
Turkey_Marmara Region_Bursa	10688
Turkey_Marmara Region_Istanbul	15456
Turkey_Mediterranean Region	15168
Turkey_Southeastern Anatolia Region	9396
Turkmenistan	3076
Turks and Caicos Islands	88
Tuvalu	8
Uganda	15680
Ukraine_Cherkasy Oblast	8760
Ukraine_Chernihiv Oblast	9656
Ukraine_Chernivtsi Oblast	7048
Ukraine_Dnipropetrovsk Oblast	9500
Ukraine_Donetsk Oblast	8608
Ukraine_Ivano-Frankivsk Oblast	2816
Ukraine_Kharkiv Oblast	12244
Ukraine_Kherson Oblast	6680
Ukraine_Khmelnytskyi Oblast	8868
Ukraine_Kirovohrad Oblast	8968
Ukraine_Kyiv Oblast	9748
Ukraine_Luhansk Oblast	9800
Ukraine_Lviv Oblast	13652
Ukraine_Mykolaiv Oblast	4552
Ukraine_Odessa Oblast	4268
Ukraine_Poltava Oblast	5240
Ukraine_Rivne Oblast	6872
Ukraine_Sumy Oblast	9236
Ukraine_Ternopil Oblast	6608
Ukraine_Vinnytsia Oblast	6816
Ukraine_Volyn Oblast	6304
Ukraine_Zakarpattia Oblast	3684
Ukraine_Zaporizhia Oblast	6704
Ukraine_Zhytomyr Oblast	6308
UK_England_East Midlands	5764
UK_England_East of England_Essex	2252
UK_England_East of England_Norfolk	4624
UK_England_Greater London	584
UK_England_North East England	5068
UK_England_North West England_Lancaster	7208
UK_England_North West England_Manchester	2664
UK_England_South East_Brighton	4576
UK_England_South East_Oxford	4288
UK_England_South West England_Bristol	7296
UK_England_South West England_Cornwall	7800
UK_England_West Midlands	6620
UK_England_Yorkshire and the Humber	7784
UK_Northern Ireland	8132
UK_Scotland_North	11372
UK_Scotland_South	15900
UK_Wales	20388
United Arab Emirates	18588
United States Virgin Islands	424
Uruguay	12372
US_Alabama_Birmingham	6932
US_Alabama_Montgomery	13192
US_Alaska	298324
US_Arizona_Flagstaff	19972
US_Arizona_Phoenix	12964
US_Arizona_Tucson	8036
US_Arkansas_North	9704
US_Arkansas_South	7664
US_California_Bakersfield_Bakersfield	6500
US_California_Bakersfield_Lancaster	11168
US_California_Chico	12728
US_California_LA	11280
US_California_LA North	11692
US_California_Redding	16100
US_California_Sacramento_Fresno	8620
US_California_Sacramento_Sacramento	3540
US_California_Sacramento_Stockton	9112
US_California_San Diego	15912
US_California_Santa_Clara_Palo Alto	11924
US_California_Santa_Clara_Santa Cruz	4148
US_Colorado_Aspen	19364
US_Colorado_Denver	9748
US_Colorado_South	14532
US_Connecticut	9832
US_Delaware	2336
US_Florida_Gainesville	2440
US_Florida_Jacksonville	6676
US_Florida_Miami	2168
US_Florida_Orlando	5128
US_Florida_Tampa	6040
US_Georgia_Atlanta	8656
US_Georgia_Macon	6644
US_Georgia_North	4180
US_Georgia_South	12184
US_Guam	980
US_Hawaii	3016
US_Idaho_North	2452
US_Idaho_South	11048
US_Illinois_Chickago	1084
US_Illinois_Elgin	2020
US_Illinois_Rockford	6960
US_Illinois_South	6936
US_Illinois_Springfield	6636
US_Indiana_Evansville	4312
US_Indiana_Indianapolis	8556
US_Indiana_North	7632
US_Iowa_Des Moines	5424
US_Iowa_Waterloo	6032
US_Iowa_West	8852
US_Kansas_East	6012
US_Kansas_West	7644
US_Kansas_Wichita	11684
US_Kentucky_East	11872
US_Kentucky_Louisville	7564
US_Kentucky_West	7644
US_Louisiana_Central	7656
US_Louisiana_New Orleans	10840
US_Maine	10992
US_Maryland_and_DC	8224
US_Maryland_Baltimore	8268
US_Massachusetts_Boston	2004
US_Massachusetts_Central	3772
US_Massachusetts_Plymouth	2872
US_Massachusetts_Southeastern	780
US_Massachusetts_West	7256
US_Michigan_Detroit	3184
US_Michigan_Grand Rapids	5332
US_Michigan_Lansing	6088
US_Michigan_North	5216
US_Minnesota_Minneapolis	3552
US_Minnesota_North	10388
US_Minnesota_Rochester	6056
US_Minnesota_Saint Cloud	5052
US_Mississippi_Gulfport	6180
US_Mississippi_North	14000
US_Missouri_East	6164
US_Missouri_Kansas	5856
US_Missouri_Springfield	7692
US_Missouri_St Louis	6552
US_Montana_East	2280
US_Montana_West	9284
US_Nebraska_East	4684
US_Nebraska_West	13084
US_Nevada	3040
US_New Hampshire	4380
US_New Jersey_North	5324
US_New Jersey_South	4912
US_New Mexico_Albuquerque	13436
US_New Mexico_Roswell	10792
US_New York_East	2736
US_New York_New York	420
US_New York_North	10628
US_New York_West	8616
US_North Carolina_Asheville	6092
US_North Carolina_Charlotte	13160
US_North Carolina_Greensboro	7428
US_North Carolina_Raleigh	8548
US_North Carolina_Wilmington	6668
US_North Carolina_Wilson	6404
US_North Dakota_Bismarck	9252
US_North Dakota_East	5180
US_North Dakota_Minot	5656
US_Ohio_Cincinnati	11960
US_Ohio_Cleveland	4168
US_Ohio_Columbus	5064
US_Ohio_Toledo	6980
US_Oklahoma_East	5084
US_Oklahoma_Oklahoma	5492
US_Oklahoma_Tulsa	5120
US_Oklahoma_West	7460
US_Oregon_Eugene	11328
US_Oregon_Portland	7196
US_Oregon_West	10356
US_Pennsylvania_Central	9928
US_Pennsylvania_Pittsburgh	11004
US_Pennsylvania_Reading	6100
US_Pennsylvania_Scranton	5356
US_Puerto Rico	11068
US_Rhode Island	2372
US_South Carolina_Charleston	9016
US_South Carolina_Columbia	4576
US_South Carolina_Florence	9948
US_South Dakota	18424
US_Tennessee_East	12224
US_Tennessee_West	8940
US_Texas_Amarillo	11440
US_Texas_Austin	11104
US_Texas_Dallas	11748
US_Texas_Houston	5468
US_Texas_Lubbock	10688
US_Texas_San Antonio	3328
US_Texas_Southwest	12948
US_Texas_Tyler	7100
US_Texas_Victoria	10036
US_Texas_Wako	6956
US_Texas_West	13716
US_United States Minor Outlying Islands	16
US_Utah_North	18952
US_Utah_South	9760
US_Vermont	4928
US_Virginia_Alexandria	6552
US_Virginia_Lynchburg	7412
US_Virginia_Norfolk	7504
US_Virginia_Richmond	5688
US_Virginia_Roanoke	7204
US_Washington_Coast	16648
US_Washington_Seattle	3936
US_Washington_Yakima	8064
US_West Virginia	11872
US_Wisconsin_Eau Claire	6156
US_Wisconsin_Madison	4944
US_Wisconsin_Milwaukee	9716
US_Wisconsin_North	6184
US_Wyoming	2448
Uzbekistan	1612
Vanuatu	3684
Venezuela_North	1748
Venezuela_South	5436
Vietnam	76156
Wallis and Futuna	164
Willis Island	4
Yemen	7044
Zambia	52444
Zimbabwe	28964
